cd_cnpj,vl_total_veiculos_antt,vl_total_veiculos_leves,vl_total_veiculos_pesados
09250328000130,,,
10929372000150,,1,3
16997371000120,,,
10348127000150,,,
09434177000170,,3,0
01002083000110,,0,0
79266060000100,,,
05536514000180,,,
05160175000180,,,
11508613000150,,,
11024246000110,,,
15100701000170,,,
08585554000100,,,
13574352000100,,1,0
07814707000180,,,
12231530000120,,,
04187306000150,,,
05771393000150,,,
88437157000200,,,
88910914000130,,,
04678001000140,,,
25734880000150,,,
03213143000170,,,
10796898000100,,,
05340569000110,,,
04903587001090,,,
13348476000160,,,
38700787000410,,,
10894488000100,,0,1
21609409000180,,,
09144088000190,,,
10361489000180,,,
05317602000190,,,
05703189000100,,,
10829830000180,,,
68219237000100,,,
10902182000140,,,
08679745000130,,,
08080057000150,,,
69116200000100,,,
15486741000100,,,
12398239000140,,,
11836107000190,,,
07416849000270,,,
15822475000130,,,
20811410000120,,1,1
05605316000120,,,
05246125000110,,3,0
04863321000170,,,
13549597000170,,,
12176148000160,,,
02769374000100,,,
08343446000120,,,
07136381000180,,,
11840584000120,,,
50235605000130,,2,0
41892217000130,,,
12345495000170,,,
71352496000100,,,
94431616000160,,,
67305631000190,,,
60199957000300,,,
03597500000140,,,
08390941000190,,,
07268264000170,,0,1
03365596000200,,,
04400741000110,,,
08484229000150,,0,10
01358044000150,,,
07689147000180,,,
10553201000170,,,
12655945000120,,,
83838037000110,,8,0
11931767000150,,,
05893695000100,,,
16580314000140,,,
08619286000280,,,
15740744000110,,,
15234898000130,,,
41566068000110,,,
08212614000220,,,
13493407000140,,1,0
05352604000110,,,
04385430000200,,,
12526875000100,,,
17435595000100,,,
04577754000160,,,
38938866000110,,,
12872515000160,,,
68358399000110,,,
10456773000130,,1,1
04241898000140,,,
12525155000120,,,
11020064000170,,,
08956469000100,,,
08059901000160,,,
10097516000150,,,
70991641000130,,,
14929547000180,,,
10947840000110,,,
13399862000180,,,
10524113000140,,,
15268650000190,,,
09538924000110,,,
01032404000120,,,
16922555000120,,,
13294442000130,,,
09265932000130,,,
15286027000160,,,
05052007000170,,1,0
07908773000110,,,
63421010000110,,,
60885258000810,,,
14793099000130,,,
13362420000160,,,
14581893000110,,,
14363719000100,,,
11589148000120,,,
13638289000110,,,
15605164000110,,,
10508938000170,,,
16722056000190,,,
13578238000140,,,
13620045000100,,,
10859157000120,,,
13378633000180,,1,0
11654642000120,,,
13420326000110,,,
13115671000140,,,
57961856000140,,,
71241780000100,,,
65324576000150,,,
48758817000150,,,
10960404000180,,,
10271077000150,,,
21658968000180,,,
37646361000110,,,
07274947000130,,,
12798494000180,,,
14202316000170,,,
12450613000100,,,
13878835000190,,,
91101212000110,,,
15906184000120,,,
15900067000150,,,
03610002000190,,,
08170333000170,,1,0
05345314000140,,,
08439102000110,,2,0
17030003000170,,,
30958268000100,,,
08593501000130,,,
04306830000100,,,
15984219000140,,,
12242314000180,,,
15879945000100,,,
01591766000150,,,
13020054000160,,,
63864771001380,,,
11718071000140,,,
09550331000170,,,
13711789000130,,,
07929967000100,,,
09150714000150,,4,2
08688807000170,,,
08559772000170,,,
09186596000130,,,
13825184000170,,0,0
07568550000150,,,
07544230000160,,,
08811109000110,,1,0
07451152000150,,,
03330349000180,,,
02282336000110,,,
02982483000100,,,
13770186000100,,,
13881066000180,,,
05768947000160,,,
34153585000100,,,
14401196000130,,,
15508499000110,,,
02109342000170,,1,0
03231283000170,,2,0
14183625000140,,,
03859840000100,,,
14734226000120,,,
15638636000130,,,
05799544000260,,,
16015915000100,,,
03518732006520,,,
92665611029230,,,
13027910000100,,,
08046085000150,,,
41122193000130,,1,0
14070749000110,,,
65425167000140,,,
13872852000110,,,
11949009000160,,,
07391062000110,,,
06152977000100,,,
16454736000170,,,
13274767000150,,,
12343576000130,,,
13129007000150,,,
00011060000290,,,
16455124000100,,,
07694739000190,,1,0
73839771000140,,,
13070774000130,,,
13732040000170,,,
08364699000180,,,
14557035000130,,,
12157088000210,,,
90369836000150,,,
14492037000350,,,
14750464000120,,1,0
55494082000160,,1,0
12333017000140,,,
08277341000110,,,
07995036000100,,,
86825700000130,,,
78807427000940,,,
08615336000170,,,
12717632000150,,,
05442424000120,,,
01119483000100,,,
16545908000110,,,
12124964000120,,,
63338420000100,,,
08359361000130,,,
37619558000160,,,
32677726000230,,,
12732937000130,,,
15639885000140,,2,0
10900000000100,,,
10429216000120,,,
07044522000720,,,
08864403000190,,,
00482672000180,,,
22833628000100,,,
13254187000100,,,
09786337000140,,,
00455617000100,,,
00856457000100,,,
00256391000100,,,
00438391000120,,,
01125250000110,,,
00146635000100,,,
06548172000180,,,
06615006000150,,,
02691539000160,,,
05763737000180,,,
52513231000100,,,
05373927000190,,,
03155134000170,,,
97544008000150,,,
06793254000190,,,
23202765000100,,,
16923821000130,,,
48546956000110,,,
10628175000100,,,
09449347000190,,,
10471521000180,,,
01584938000240,,,
01247326000180,,,
15819755000190,,,
11083588000100,,,
03465628000150,,,
37404779000200,,,
15485435000140,,,
12095471000100,,,
10555611000150,,,
02177437000120,,,
08994459000160,,0,0
04996913000160,,,
12727575000190,,,
53650008000160,,,
08554124000120,,,
05924015000160,,,
12570229000140,,,
04583600000180,,,
04423867000100,,,
34028316580860,,,
15449721000150,,,
08310441000100,,,
13324075000170,,,
07864421000100,,,
12886421000140,,,
08903729000180,,,
86476314000180,,0,1
05854848000100,,,
00776542000150,,,
04376815000120,,,
43274828000140,,,
91986125000600,,2,1
86413093000100,,,
07694717000120,,,
06342345000100,,,
12985612000160,,,
12485750000180,,1,0
11314863000150,,,
13505330000180,,,
06201468000120,,,
74648007000150,,6,0
00081394000150,,,
12913655000130,,,
08872740000120,,,
12562249000170,,,
04523737000140,,,
08171930000110,,,
05563545000120,,,
35294990000100,,,
10380980000310,,,
15626763000110,,,
02876959000110,,,
72447295000230,,,
12027372000190,,,
10260823000100,,,
12785532000160,,,
07358735000130,,,
10098084000100,,,
04179024000100,,,
04586972000160,,,
03359813000160,,,
96616925000130,,,
30497101000180,,,
10450483000180,,,
33610072000100,,,
03470979000150,,,
28932408000110,,,
65272676000180,,,
76210715000130,,,
56761794000160,,,
21303995000130,,,
72888035000110,,,
16765828000170,,,
93244408000190,,,
60908159000130,,,
52007358000140,,,
08719327000120,,,
21040001000210,,2,2
09151996000100,,,
00469630000100,,,
12186481000150,,,
26222331000160,,,
22822340000130,,,
40386930000220,,,
08521327000110,,,
12713336000180,,,
03105909000100,,,
15261624000130,,,
07991845000720,,,
08248936000300,,,
08384139000350,,,
15250150000120,,,
15252584000160,,,
56022296000520,,,
08649421000150,,,
06089777000150,,,
25572058000130,,,
13321402000130,,,
04587712000100,,,
13555320000150,,,
12543141000130,,,
10705158000110,,,
01156792000150,,,
01060651000130,,,
01916658000100,,4,13
15754683000140,,,
90053265000140,,0,3
13052174000140,,,
89986400001870,,0,0
10526712000100,,,
16629310000100,,,
11532956000150,,,
01751930000140,,,
14290408000150,,,
06860073000130,,,
14544378000160,,,
13977636000130,,,
14288604000190,,1,0
13693367000180,,,
10794968000190,,,
11230227000140,,,
12750880000100,,,
12510182000120,,,
11647269000180,,,
11956402000180,,,
12107948000120,,,
15306953000150,,0,0
15025041000100,,,
14799040000150,,,
15041562000150,,,
14387579000100,,,
11031117000310,,,
01393942000140,,,
50331370000180,,,
41798711000130,,,
02983170000240,,,
05346252000190,,,
01292801000130,,9,0
22702161000160,,,
03452701000150,,,
13741501000170,,1,0
02679078000100,,,
11283944000130,,,
04208081000170,,,
64703804000130,,,
01149953008910,,,
03163182000100,,,
08033206000120,,,
00773591000130,,,
14317832000140,,,
13974718000120,,,
15972469000160,,,
02197647000180,,,
11560997000150,,,
06987484000190,,,
07621349000190,,,
15891814000130,,,
15875922000110,,,
16000300000100,,,
11866135000150,,,
09184116000100,,,
14030430000160,,,
07995564000150,,,
07679132000130,,,
14053008000120,,,
00354496000100,,,
07779767000100,,,
07555119000170,,,
05162035000140,,,
13961673000150,,,
08280291000120,,,
08852826000190,,2,0
07560446000110,,,
14004650000110,,,
14054371000160,,,
03671287000170,,,
15851359000140,,,
14050796000100,,,
05744353000110,,,
15840038000140,,,
05643501000100,,2,0
02881703000100,,0,10
03512198000180,,,
03499549000160,,,
05531118000160,,,
05752918000100,,,
14179413000190,,,
03839588000160,,,
01615007000180,,23,10
00192804000130,,,
07150437000150,,,
14720879000150,,,
13938605000170,,,
07583618000170,,,
06093011000140,,,
05937036000110,,,
02300977000150,,,
15529458000100,,,
16057347000100,,,
15393080000160,,,
13939613000130,,,
13993583000140,,,
08032172000310,,,
11730968000190,,,
00310004000680,,,
06966200000180,,,
02932074004340,,0,7
09147946000150,,,
09540958000140,,,
10390774000120,,,
08158012000150,,,
11958735000220,,,
06225413000150,,,
09513866000170,,,
07438448000130,,1,0
14457443000110,,,
16403171000100,,,
26675751000100,,,
16439644000110,,,
15404076000150,,,
11576813000140,,,
16481515000190,,,
11389471000150,,,
62279971000170,,,
13183869000160,,,
53019592000150,,,
10343009000230,,,
94796497000140,,,
07409945000100,,1,0
62103619000260,,3,1
68970623000120,,,
16526590000120,,,
16530473000130,,,
02260356000190,,,
11853436000140,,,
08772541000140,,,
82455254000240,,,
65714297000100,,,
02490988000140,,,
13263696000190,,,
08032332000160,,1,0
13707636000110,,,
15051347000130,,,
02832092000100,,1,0
15561073000120,,,
15681892000100,,,
04342890000170,,,
15689305000120,,,
15695559000150,,,
11861326000120,,,
00425926000390,,,
04811028000160,,,
12502018000170,,,
04067364000140,,,
13442048000100,,,
01080745000170,,,
00616171000140,,,
02629835000130,,,
02940288000100,,,
06584699000160,,,
05859396000140,,,
03895744000100,,,
02313093000130,,,
02118446000140,,,
25052994000110,,,
97552919000120,,,
97522821000120,,,
08606025000900,,,
09940034000130,,,
14683235000130,,,
73034746000270,,,
38590436000150,,1,0
03001931000100,,,
15609478000190,,,
05153078000160,,,
04757870000160,,,
11714487000190,,,
01487620000160,,,
08793575000110,,,
85006070000290,,,
10716735000170,,,
15333044000100,,,
89032429001570,,,
01317345000560,,,
11790338000100,,2,0
05166445000160,,,
53068144000650,,,
68345768000130,,,
11521339000150,,,
07988312000870,,,
06348501000140,,,
09546972000150,,,
73744765000100,,,
85518561000130,,,
11118748000100,,3,0
05507847000180,,,
11190862000140,,,
04177736000190,,,
49674047000120,,,
94757135000140,,,
91440818000180,,,
84848183000190,,1,0
02874663000160,,,
60942729000290,,,
04552468000140,,,
49618226000140,,,
13460735000140,,,
06150111000160,,3,1
80908742000230,,,
10621830000190,,,
11172190000140,,,
13627809000190,,1,0
11737685000170,,,
13585911000170,,,
11655584000150,,,
13190543000160,,,
13403731000120,,,
11104198000170,,,
12880048000110,,,
12395996000160,,,
10572071055600,,,
10198311000160,,,
13352057000100,,,
11572791000140,,,
13664005000160,,,
12834917000170,,,
12476287000100,,,
11904471000140,,,
13342725000100,,1,0
55865398000110,,,
12688076000130,,,
13129165000100,,,
10436267000180,,,
11830560000190,,0,0
13630251000100,,,
10805655000190,,,
10362845000180,,,
59059824000180,,,
13185168000160,,,
11808176000190,,,
09230322000100,,,
11617491000130,,,
12806684000100,,,
12057356000140,,,
12153901000100,,,
11408528000110,,,
09928559000150,,,
16573594000160,,,
07226028000190,,,
05223037000100,,,
05867689000170,,,
03119624000110,,,
00188091000130,,,
92286509000160,,,
87480547000110,,,
81135311000160,,,
18536078000190,,,
04183308000170,,,
02348747000160,,,
26657403000100,,,
19249614000130,,,
54281126000100,,,
18986794000170,,,
56951460000150,,,
67330423000140,,,
70981477000180,,,
34565309000140,,,
10231332000130,,,
80217748000180,,,
49956741000130,,,
52638087000120,,,
76825140000160,,,
88982814000110,,,
29877065000100,,,
30646731000170,,,
90071549000160,,,
68387802000130,,,
61496154000100,,,
09585148000100,,,
07987231000180,,,
08396394000150,,,
07208250000160,,,
00646104000330,,,
02928778000190,,,
14649357000100,,,
05505737000180,,,
09208183000100,,,
02115997000150,,,
13470715000150,,,
55524342000100,,,
13587405000110,,,
11122252000100,,1,1
12456914000140,,,
13822831000190,,,
13030297000180,,,
84542810000160,,,
14888948000130,,,
10316007000170,,,
14959998000160,,0,0
15224725000130,,,
15698317000110,,,
15697020000130,,,
15731774000160,,,
15732933000140,,,
10309339000390,,,
15739240000180,,,
08213199000490,,,
09210918000210,,,
08351844000270,,,
08396358000600,,,
66970229009890,,,
06177717000190,,,
15246442000190,,,
01694944000250,,1,0
15596451000100,,,
05559270000150,,1,1
87715678000210,,0,3
12806973000100,,,
03236501000160,,,
08839837000130,,,
15756843000190,,,
93521391000170,,,
12425173000130,,,
49930514101080,,,
22439343000190,,,
10803793000130,,0,0
07962644000100,,,
14544047000120,,,
15283306000170,,,
13425825000280,,,
06347693000250,,,
87139234000100,,,
64323777000170,,,
51519197000100,,2,2
13224623000190,,,
60048188000170,,,
03112335000190,,,
04309903000100,,,
27634716000520,,,
93341733000170,,,
52557469000120,,,
15291858000120,,,
07953678005520,,,
15305553000120,,,
15777000000170,,,
60746948599200,,,
02799419000180,,,
83559534000180,,,
55764401000100,,,
56972706000170,,,
29742020000110,,,
64704836000150,,,
01737537000100,,,
29901709000140,,,
40332074000140,,,
09559360000100,,,
01413676000170,,,
05575718000120,,,
00193994000100,,,
49611130000150,,,
04332958000130,,,
23826423000160,,,
03119545000100,,,
13996499000180,,,
02914017000180,,,
17007426000170,,,
07220777000100,,,
14430652000170,,,
15941863000130,,,
15957703000180,,,
16001880000150,,,
64027717000100,,,
06260687000180,,,
95803722000190,,,
10918259000170,,,
15375019000190,,,
11527962000110,,,
08854824000130,,,
91073049000200,,,
14022275000130,,,
12333162000120,,,
08335843000150,,,
11912514000130,,1,0
07260145000170,,,
14008541000170,,,
08180407000150,,,
08540722000140,,,
08340243000180,,,
08529545000100,,,
08550919000160,,,
15863416000100,,,
13903072000190,,,
03729650000160,,,
02492747000130,,,
02034424000100,,0,4
03328210000100,,1,0
04949122000180,,,
03879274000190,,,
03422314000170,,,
66105677000100,,,
02537916000100,,,
02148636000100,,,
00375078000190,,,
03407714000530,,,
01405368000100,,,
01641924000130,,,
03206250000170,,,
00722307000520,,,
15124815000150,,,
04615658000240,,,
04417841000150,,,
07301449000210,,,
80998909000110,,0,1
33718578000480,,,
04302656000110,,,
16956088000150,,,
16368855000100,,,
31946999000270,,,
14447062000150,,,
04854239000180,,,
13834417000100,,,
03660058000150,,,
15188021000150,,,
16457685000130,,,
14538547000150,,0,1
13642150000140,,,
14521493000110,,,
14496093000100,,,
03854218000100,,,
03910768000190,,,
13319993000100,,,
16492735000110,,,
03534353000160,,0,1
05472851000150,,,
13753339000100,,,
16482961000110,,,
24609745000110,,,
16512951000180,,,
13917804000100,,,
34354837000150,,,
11806364000180,,,
50822683000130,,,
16534791000170,,,
60173663000130,,,
15212508000120,,,
20798757000180,,,
07027742000150,,,
04488718000120,,,
08192337000150,,,
55475255000100,,,
00281428000150,,,
14094449000170,,,
33138801001300,,,
12632431000150,,,
12029291000120,,,
09210079000150,,1,1
07717713000110,,1,0
04415749000150,,,
08239673000100,,1,0
10202007000140,,,
06035464000110,,,
15693149000170,,,
16572036000180,,,
13385051000120,,,
06999111000130,,,
14172966000110,,,
00727665000100,,1,0
00280894000110,,1,0
00506472000110,,,
10902364000110,,,
06210852000190,,3,3
45231057000210,,,
00405931000170,,,
00072932000140,,,
03732177000170,,,
03430410000160,,1,0
02816064000190,,,
05250348000150,,,
03270502000120,,,
00243613000150,,,
01841027000170,,,
16227373000130,,,
18973933000120,,,
88777420000120,,,
30211064000100,,,
00415381000170,,,
20866273000120,,,
62570742000100,,,
53635959000160,,,
42343368000100,,,
30457972000170,,,
07630383000120,,,
15309733000180,,,
15311824000150,,,
01842692000340,,,
08011204000300,,,
02492300000160,,,
06017879000160,,,
11764591000190,,,
15317299000180,,,
12315664000200,,5,26
93592053000120,,,
11757919000140,,,
01522225000170,,,
12907373000120,,,
15816837000180,,,
05288223000110,,,
07780388000130,,,
07523260000190,,,
89058275000190,,,
72381064000190,,,
03560867000190,,,
11659525000150,,,
70185327000160,,,
10628512000150,,,
08003788000100,,,
04618594000150,,,
15096400000110,,,
11397865000150,,4,0
15818745000130,,,
06189067000100,,,
08315510000160,,,
12413804000100,,,
04680675000180,,,
13050369000150,,,
74875964000110,,,
08462628000110,,,
09329935000190,,,
02696256000100,,,
37262524000160,,,
07186715000120,,5,0
07041956000180,,,
65212607000180,,5,1
11259266000170,,,
11665114000410,,,
01796716000100,,,
19682483000180,,1,0
04923959000230,,8,7
04940379000170,,,
12823688000270,,,
05796510000130,,,
49448483000180,,,
13174191000150,,,
13179646000120,,,
13213015000180,,,
12101220000190,,,
82647884005870,,,
05137092000170,,,
13101855000150,,,
03770003000100,,,
11735882000150,,,
13486606000120,,2,0
72945413000150,,1,0
12988250000160,,,
11980550000130,,,
07648079000100,,1,5
10927970000190,,,
10933277000120,,,
11826355000150,,,
08679048000180,,23,6
10444442000180,,,
12500695000150,,,
13647526000100,,,
12077064000170,,,
52776234000200,,,
10051464000180,,,
04331488000190,,,
05048207000150,,1,0
11012062000130,,,
01079001000640,,,
15822291000170,,,
12500478000160,,,
15568292000130,,,
09479947000100,,,
11810090000100,,,
01660890000120,,,
87641932000100,,,
05498746000190,,,
04888469000160,,,
07581449000130,,,
17447244000110,,,
10242971000100,,,
02379358000100,,,
01752901000100,,,
01418691000100,,,
04159101000160,,,
07062845000150,,,
80572845000190,,,
83195677000150,,,
12974469000100,,,
11421804000180,,,
28425874000100,,,
68834506000130,,,
32748675000100,,,
10300581000130,,,
76614296000100,,,
02633372000180,,,
71526255000130,,,
48994487000100,,,
17899816000100,,,
76776822000120,,,
40867533000190,,,
97264469000170,,,
58099193000160,,,
55522668000190,,,
08758334000130,,,
12541029000160,,,
10455730000130,,,
08455772000120,,,
12722935000160,,,
14640723000160,,,
14638610000120,,,
51145886000100,,,
13395228000170,,,
12839860000100,,,
16182834026080,,,
08968942000170,,2,0
80175995000160,,,
03431146000180,,,
09178916000100,,,
09653273000100,,,
14944784000110,,,
14108214000190,,,
15222304000170,,,
15219234000100,,,
09523962000280,,,
16626274000120,,,
15733735000100,,,
14130537000180,,,
07983062000290,,,
08085260000380,,,
08268228000330,,,
10585102000170,,1,0
16917193000180,,,
13218806000100,,,
03608600002250,,,
08092566000100,,,
05650285000120,,,
14138244000140,,,
11269005000130,,,
14286913000120,,,
14269941000130,,,
14545414000100,,,
15760737000180,,,
15279682000190,,,
14934760000180,,,
01603568000160,,,
65638363000100,,,
09166949000130,,,
16665857000160,,,
58424672001690,,,
14604617000120,,,
14364591000190,,,
15773263000100,,,
14366282000150,,,
15787927000190,,,
15786744000150,,,
56382062000160,,,
31979248000170,,,
19556414000120,,,
69203545000100,,,
37268562000120,,,
12189136000170,,,
75826792000580,,,
03020355000130,,3,0
09254173000100,,,
00284458000110,,,
15906554000120,,,
07006739000150,,,
09665192000120,,,
02008488000200,,,
15951330000130,,,
00935399000100,,,
21919055000170,,,
07644337000180,,,
10768206000110,,,
10888166000140,,,
13928533000180,,,
07283192000130,,,
15369798000110,,,
07180877000150,,,
13791912000170,,,
09508642000170,,,
07426161000190,,,
08788384000160,,1,0
08427416000100,,2,0
08627126000100,,,
07387547000130,,,
07542462000180,,,
08771958000350,,,
13735068000160,,,
04988419000740,,1,0
05527275000100,,,
06228206000150,,,
03793637000170,,,
14718516000180,,,
15957859000160,,,
15831802000110,,,
10448944000180,,,
01491514000150,,,
15125707000100,,,
15123518000190,,,
10478694000120,,,
05248101000280,,,
11888490000120,,,
13950394000190,,1,0
16084082000130,,,
16005085000130,,,
07874664000200,,,
13974155000170,,,
02452360000230,,,
10821560000160,,,
15168390000180,,,
14844999000160,,,
03670553000140,,,
97526042000100,,,
14856234000140,,,
06052607000100,,,
07395553000130,,,
13079344000180,,,
14462474000160,,,
14494684000130,,,
08096535000110,,,
53651667000110,,,
33337403000180,,,
12191777000160,,,
16483353000120,,0,2
46217279000160,,,
04550571000150,,,
15674124000120,,,
78879517000190,,,
15206163000100,,,
82496787000270,,,
12665147000180,,,
10724439000110,,,
70957998000100,,,
14345266000180,,,
15210072000130,,1,0
26834366000150,,,
37656683000140,,,
36405728000140,,,
10706137000110,,,
12745099000210,,,
09190312000180,,,
04101901000120,,,
51152544000100,,,
07097789000190,,,
34610915000130,,,
12539131000120,,,
71692875000140,,,
13130678000130,,,
11789730000130,,,
09070650000340,,,
09579276000140,,,
07386353000110,,,
15500768000100,,,
15691212000130,,,
00779375000100,,,
00793045000160,,,
04166998000150,,,
01069116000140,,,
01625969000110,,,
01468521000130,,,
00407414000130,,,
81445678000180,,,
05409214000130,,,
00281255000170,,,
00729952000140,,,
00211088000190,,,
00872193000170,,,
00587191000130,,,
58492323000120,,,
25146168000130,,,
53462123000100,,,
12512513000160,,,
08749517000190,,,
04105934000220,,,
12227730000290,,,
76385178000160,,,
78167046006470,,,
02589926000190,,1,0
15301774000120,,,
11778440000190,,,
15808020000160,,,
15803702000180,,,
00580853000140,,,
07014548000210,,,
92683002000140,,,
09051148000120,,,
05196451000160,,,
04623754000230,,,
00359256000190,,1,0
14227486000100,,,
27231588000140,,,
04073175000180,,,
17496860000160,,,
08022422000170,,,
62427042000160,,,
02791510000400,,,
07211309000170,,,
08664106000100,,4,0
05301411014000,,,
15815016000120,,,
13952583000100,,1,0
09430001000140,,,
14166241000110,,,
04229325000100,,,
06262301000170,,,
44419448000110,,,
08287354000170,,,
34028316776330,,,
57950099000100,,,
26144899000100,,,
11346065000100,,,
73808768000160,,,
51718716000160,,,
70230784000120,,,
05650147000140,,,
13045903000130,,,
09615057000170,,,
26102814000120,,12,14
07204953000110,,,
04114269000150,,,
04415928017910,,,
08935238000110,,7,0
08576479000110,,,
12621428000130,,,
34028316733100,,,
04650625000150,,,
12694636000160,,,
05914949000110,,,
07701842000110,,,
34028316196920,,,
10906064000100,,,
16955054000140,,,
71466288000990,,,
23881006000200,,,
05809206000180,,,
66746819000100,,,
42151563000120,,,
02856760000120,,,
08075120000160,,,
07892657000150,,,
04635270000120,,,
02758285000150,,,
05532555000360,,,
11933561000240,,,
12295457000150,,,
13104534000100,,,
12955615000150,,,
12760658000180,,,
12840658000190,,,
17617739000140,,,
10097218000160,,,
26069302000100,,,
10182727000190,,,
33659483000190,,,
01832938000130,,,
10115526000170,,,
11776499000140,,,
08753523000110,,,
93193183000190,,,
89867998000130,,,
50024710000120,,,
61546768000150,,,
58100751000160,,,
66903824000180,,,
63727564000140,,,
63547814000160,,,
84307461000100,,,
10150905000100,,,
29201068000110,,,
27328574000140,,,
89718076000160,,,
91638643000110,,,
87022695000190,,,
10191504000190,,,
89442917000150,,,
90749458000130,,,
82849365000150,,,
93894269000140,,,
97059513000100,,,
45305976000100,,,
03228059000120,,,
09088671000120,,,
09191837000130,,,
14639022000100,,,
01821021000300,,,
14619204000110,,,
11654313000180,,,
04933516000140,,,
61064838013030,,,
12467591000190,,,
05581713000100,,,
05558159000140,,,
11991483000150,,1,0
08703467000100,,,
14107673000150,,1,0
15223007000140,,,
08844366000400,,,
15264869000110,,1,0
16627220000180,,,
14263746000100,,,
08023991000300,,,
14114665000130,,,
93950392000130,,,
03605716000100,,,
04768220000110,,3,0
21545371006160,,,
01969082000140,,,
23781859000180,,,
65511230000160,,,
11045455000140,,,
46174884003540,,,
60518669000100,,1,0
12550606000180,,,
73452617000200,,,
04782416000160,,,
04567176000180,,,
12137564000150,,1,0
13021077000190,,,
58553165000170,,1,0
10443721000120,,0,5
15428453000190,,,
07880716000170,,,
12011610000170,,,
27480615000380,,2,0
05396242000160,,,
12424485000120,,,
07227018000170,,,
10381232000190,,,
14304526000170,,,
00990551000140,,,
02808965000130,,,
83261420001120,,,
11622936000170,,,
09568621000140,,,
01520755000180,,,
11716134000120,,,
49871213001400,,,
09565830000130,,,
15294213000140,,,
14577819000120,,,
11736583000130,,,
15441648000170,,,
13376456000100,,,
11034154000110,,,
10557664000100,,,
90400888172270,,,
12098663000170,,,
12472740000100,,,
13657539000160,,,
11792853000120,,,
11738375000170,,,
10791467000150,,,
13613421000130,,,
12246639000130,,,
10345117000160,,1,0
10227841000190,,,
12594744000160,,,
12983505000100,,,
13536050000130,,,
13692644000130,,,
15309067000180,,,
09462147000410,,,
27045012000350,,,
29324548000330,,,
18807578000110,,,
51145787000110,,,
62153614000160,,,
53015368000190,,,
77624005000110,,,
43523075000160,,,
48916944000130,,,
48647168000110,,,
20614855000110,,,
71853287000140,,,
49527039000150,,,
40576969000120,,,
75070391000110,,,
06700228000170,,,
03992164000130,,,
12589721000320,,,
13732669000110,,,
05984689000230,,,
13703879000180,,,
03811292000130,,,
23762008000190,,,
15928784000190,,,
59270488000110,,11,0
16979484000100,,,
16992683000140,,,
17027358000100,,,
17030244000110,,,
33711805000100,,,
10745523000110,,,
14432639000150,,,
07499735000150,,,
01000749000100,,,
41007436000190,,,
05099762000100,,,
02777945000140,,,
86769742000100,,,
04412044000180,,2,0
07242082000120,,,
65989964000150,,,
07148519000160,,,
08173889000110,,,
14403838000130,,,
10911724000140,,,
15389449000160,,,
01715342000150,,,
13990901000110,,,
09581996000140,,1,1
15868499000120,,,
06695191000210,,,
15868560000130,,,
05680784000160,,,
08037483000100,,,
13713068000160,,,
05361848000160,,,
08717669000100,,2,0
13720406000190,,,
07987665000180,,,
07960510000150,,,
07195556000120,,0,6
09284293000150,,1,0
05231711000190,,,
06064870000100,,,
02296779000160,,,
14623495000110,,,
03867583000140,,,
04405743000100,,,
02208860000140,,1,0
06352481000180,,,
02013642000150,,,
07200052000150,"2,000000",4,23
00308865000110,,,
13952074000170,,,
09521651000100,,,
07262719000220,,,
62955505287350,,,
14034632000180,,,
02970811000140,,,
33729518000110,,,
10888111000130,,,
14745168000130,,,
01236599000120,,1,0
14445557000140,,,
16383669000140,,,
14443504000190,,,
13768202000120,,,
15180316000180,,,
96852603000190,,,
01262418000130,,,
04171593000100,,,
15194069000170,,,
14515822000110,,,
12940526000130,,1,0
16480880000180,,,
00728473000100,,,
10632404002790,,,
64272602000180,,,
11203847000270,,,
16506897000160,,0,0
46638896000130,,,
14750083000140,,,
12362868000110,,,
39315437000400,,,
33974015000100,,,
51285724000160,,1,0
01718063000140,,,
67755256000180,,,
03093243000100,,,
08903175000110,,,
05670850000110,,,
00870587000190,,,
83831149000140,,,
96477286000170,,1,0
15118472000110,,,
08004861000150,,,
12364064000150,,,
78891058000160,,,
51476935000180,,,
06218178000190,,,
15057001000140,,,
06780895000100,,,
06834532000100,,,
06076313000100,,,
02454781000110,,,
06068259000150,,,
11219896000110,,,
97529190000170,,,
08820760001390,,,
07806933000110,,,
09817883000100,,,
15286601000180,,,
11697086000170,,,
15324876000160,,,
09602150000220,,,
15338258000170,,,
15478062000180,,,
10423450000140,,,
08068293000150,,,
08850909000140,,,
05202680000140,,,
12352877000120,,,
07210925009910,,,
04804102000110,,,
06072339000180,,,
07886710000100,,0,1
04642867000100,,0,1
73622367000110,,,
15335971000160,,,
49991599049500,,,
14157422000180,,,
11796209000120,,,
02043350000160,,,
43749241000140,,1,0
11535221000180,,,
07792684000150,,,
13281625000110,,,
01783472000120,,,
81877698000120,,,
05271178000190,,2,11
59286716000140,,,
02380752000150,,,
08638030000130,,,
63996854000190,,,
07163013000120,,,
46071510000150,,,
12035343000170,,,
08805011000150,,1,1
12073712000110,,,
05388578000180,,,
08101143000100,,,
51549301002900,,,
67122457000140,,,
04306674000170,,,
08089346000110,,,
15103258000190,,,
14244210000130,,,
01246967000110,,,
06092516000190,,,
15330851000170,,,
13017518000260,,,
11096453000180,,,
07509274000150,,,
28906105001790,,,
56309339000390,,,
00794504000120,,,
12180638000130,,,
13189394000110,,,
11565025000230,,,
12116000000130,,,
12172062000160,,,
10365682000270,,,
