cd_cnpj,fl_optante_simples,fl_optante_simei
78807427000940,0,0
08615336000170,0,0
12717632000150,0,0
05442424000120,0,0
01119483000100,0,0
16545908000110,1,1
12124964000120,1,0
63338420000100,0,0
08359361000130,0,0
37619558000160,0,0
32677726000230,0,0
12732937000130,0,0
15639885000140,1,0
10900000000100,0,0
10429216000120,0,0
07044522000720,0,0
08864403000190,0,0
00482672000180,0,0
22833628000100,0,0
13254187000100,1,0
09786337000140,0,0
00455617000100,0,0
00856457000100,0,0
00256391000100,0,0
00438391000120,0,0
01125250000110,0,0
00146635000100,0,0
06548172000180,0,0
06615006000150,0,0
02691539000160,0,0
05763737000180,0,0
52513231000100,0,0
05373927000190,0,0
03155134000170,0,0
97544008000150,1,1
06793254000190,0,0
23202765000100,0,0
16923821000130,0,0
48546956000110,0,0
10628175000100,0,0
09449347000190,0,0
10471521000180,0,0
01584938000240,0,0
01247326000180,0,0
15819755000190,1,1
11083588000100,0,0
03465628000150,0,0
37404779000200,0,0
15485435000140,1,1
12095471000100,0,0
10555611000150,0,0
02177437000120,0,0
08994459000160,0,0
04996913000160,0,0
12727575000190,1,1
53650008000160,0,0
08554124000120,0,0
05924015000160,1,0
12570229000140,1,0
04583600000180,0,0
04423867000100,1,0
34028316580860,0,0
15449721000150,0,0
08310441000100,0,0
13324075000170,1,0
07864421000100,0,0
12886421000140,1,0
08903729000180,1,1
86476314000180,0,0
05854848000100,0,0
00776542000150,0,0
04376815000120,0,0
43274828000140,0,0
91986125000600,0,0
86413093000100,0,0
07694717000120,0,0
06342345000100,0,0
12985612000160,1,1
12485750000180,0,0
11314863000150,0,0
13505330000180,0,0
06201468000120,0,0
74648007000150,0,0
00081394000150,0,0
12913655000130,1,1
08872740000120,1,0
12562249000170,0,0
04523737000140,1,0
08171930000110,0,0
05563545000120,0,0
35294990000100,0,0
10380980000310,0,0
15626763000110,1,0
02876959000110,1,0
72447295000230,0,0
12027372000190,0,0
10260823000100,0,0
12785532000160,1,1
07358735000130,0,0
10098084000100,0,0
04179024000100,0,0
04586972000160,0,0
03359813000160,0,0
96616925000130,0,0
30497101000180,0,0
10450483000180,0,0
33610072000100,0,0
03470979000150,0,0
28932408000110,0,0
65272676000180,0,0
76210715000130,0,0
56761794000160,0,0
21303995000130,0,0
72888035000110,0,0
16765828000170,0,0
93244408000190,0,0
60908159000130,0,0
52007358000140,0,0
08719327000120,0,0
21040001000210,0,0
09151996000100,0,0
00469630000100,0,0
12186481000150,1,1
26222331000160,0,0
22822340000130,0,0
40386930000220,0,0
08521327000110,0,0
12713336000180,1,1
03105909000100,0,0
15261624000130,0,0
07991845000720,0,0
08248936000300,0,0
08384139000350,0,0
15250150000120,1,0
15252584000160,1,0
56022296000520,0,0
08649421000150,0,0
06089777000150,1,0
25572058000130,0,0
13321402000130,0,0
04587712000100,0,0
13555320000150,0,0
12543141000130,0,0
10705158000110,0,0
01156792000150,0,0
01060651000130,0,0
01916658000100,0,0
15754683000140,1,1
90053265000140,1,0
13052174000140,1,1
89986400001870,0,0
10526712000100,0,0
16629310000100,1,1
11532956000150,0,0
01751930000140,0,0
14290408000150,1,1
06860073000130,0,0
14544378000160,1,1
13977636000130,0,0
14288604000190,0,0
13693367000180,0,0
10794968000190,1,0
11230227000140,0,0
12750880000100,0,0
12510182000120,1,1
11647269000180,0,0
11956402000180,1,1
12107948000120,1,0
15306953000150,0,0
15025041000100,1,0
14799040000150,0,0
15041562000150,1,1
14387579000100,1,1
11031117000310,0,0
01393942000140,0,0
50331370000180,0,0
41798711000130,0,0
02983170000240,0,0
05346252000190,0,0
01292801000130,0,0
22702161000160,0,0
03452701000150,0,0
13741501000170,1,0
02679078000100,0,0
11283944000130,1,0
04208081000170,0,0
64703804000130,0,0
01149953008910,0,0
03163182000100,0,0
08033206000120,0,0
00773591000130,0,0
14317832000140,1,1
13974718000120,1,1
15972469000160,0,0
02197647000180,0,0
11560997000150,1,1
06987484000190,0,0
07621349000190,0,0
15891814000130,0,0
15875922000110,0,0
16000300000100,0,0
11866135000150,1,1
09184116000100,1,0
14030430000160,0,0
07995564000150,1,0
07679132000130,1,1
14053008000120,0,0
00354496000100,0,0
07779767000100,1,0
07555119000170,0,0
05162035000140,0,0
13961673000150,1,1
08280291000120,0,0
08852826000190,0,0
07560446000110,0,0
14004650000110,1,0
14054371000160,1,1
03671287000170,0,0
15851359000140,0,0
14050796000100,1,0
05744353000110,1,0
15840038000140,0,0
05643501000100,1,0
02881703000100,1,0
03512198000180,1,0
03499549000160,0,0
05531118000160,1,0
05752918000100,0,0
14179413000190,1,1
03839588000160,0,0
01615007000180,0,0
00192804000130,1,0
07150437000150,0,0
14720879000150,0,0
13938605000170,1,1
07583618000170,0,0
06093011000140,0,0
05937036000110,0,0
02300977000150,0,0
15529458000100,1,1
16057347000100,0,0
15393080000160,0,0
13939613000130,1,0
13993583000140,0,0
08032172000310,0,0
11730968000190,1,0
00310004000680,1,0
06966200000180,0,0
02932074004340,0,0
09147946000150,0,0
09540958000140,0,0
10390774000120,0,0
08158012000150,0,0
11958735000220,0,0
06225413000150,1,0
09513866000170,1,0
07438448000130,0,0
14457443000110,1,0
16403171000100,1,0
26675751000100,0,0
16439644000110,1,0
15404076000150,1,0
11576813000140,0,0
16481515000190,1,1
11389471000150,0,0
62279971000170,1,0
13183869000160,0,0
53019592000150,1,0
10343009000230,0,0
94796497000140,1,0
07409945000100,1,0
62103619000260,0,0
68970623000120,0,0
16526590000120,0,0
16530473000130,1,1
02260356000190,0,0
11853436000140,1,0
08772541000140,0,0
82455254000240,0,0
65714297000100,0,0
02490988000140,1,0
13263696000190,0,0
08032332000160,0,0
13707636000110,1,1
15051347000130,1,0
02832092000100,1,0
15561073000120,1,1
15681892000100,0,0
04342890000170,0,0
15689305000120,1,1
15695559000150,0,0
11861326000120,1,0
00425926000390,0,0
04811028000160,0,0
12502018000170,1,1
04067364000140,0,0
13442048000100,0,0
01080745000170,0,0
00616171000140,0,0
02629835000130,0,0
02940288000100,0,0
06584699000160,0,0
05859396000140,0,0
03895744000100,0,0
02313093000130,0,0
02118446000140,0,0
25052994000110,0,0
97552919000120,1,1
97522821000120,1,1
08606025000900,1,0
09940034000130,0,0
14683235000130,1,1
73034746000270,0,0
38590436000150,1,0
03001931000100,0,0
15609478000190,1,0
05153078000160,0,0
04757870000160,0,0
11714487000190,0,0
01487620000160,0,0
08793575000110,0,0
85006070000290,0,0
10716735000170,0,0
15333044000100,1,1
89032429001570,0,0
01317345000560,0,0
11790338000100,0,0
05166445000160,0,0
53068144000650,0,0
68345768000130,0,0
11521339000150,1,1
07988312000870,0,0
06348501000140,0,0
09546972000150,0,0
73744765000100,0,0
85518561000130,0,0
11118748000100,0,0
05507847000180,0,0
11190862000140,0,0
04177736000190,0,0
49674047000120,0,0
94757135000140,1,0
91440818000180,0,0
84848183000190,1,1
02874663000160,0,0
60942729000290,0,0
04552468000140,1,0
49618226000140,0,0
13460735000140,1,0
06150111000160,1,0
80908742000230,0,0
10621830000190,0,0
11172190000140,0,0
13627809000190,0,0
11737685000170,1,1
13585911000170,0,0
11655584000150,1,1
13190543000160,0,0
13403731000120,1,0
11104198000170,0,0
12880048000110,1,1
12395996000160,0,0
10572071055600,0,0
10198311000160,0,0
13352057000100,1,0
11572791000140,1,0
13664005000160,1,1
12834917000170,0,0
12476287000100,0,0
11904471000140,0,0
13342725000100,0,0
55865398000110,0,0
12688076000130,1,1
13129165000100,1,1
10436267000180,0,0
11830560000190,0,0
13630251000100,1,1
10805655000190,0,0
10362845000180,0,0
59059824000180,0,0
13185168000160,0,0
11808176000190,1,1
09230322000100,0,0
11617491000130,0,0
12806684000100,1,1
12057356000140,1,1
12153901000100,1,1
11408528000110,0,0
09928559000150,0,0
16573594000160,0,0
07226028000190,0,0
05223037000100,0,0
05867689000170,0,0
03119624000110,0,0
00188091000130,0,0
92286509000160,0,0
87480547000110,0,0
81135311000160,0,0
18536078000190,0,0
04183308000170,0,0
02348747000160,0,0
26657403000100,0,0
19249614000130,0,0
54281126000100,0,0
18986794000170,0,0
56951460000150,0,0
67330423000140,0,0
70981477000180,0,0
34565309000140,0,0
10231332000130,0,0
80217748000180,0,0
49956741000130,0,0
52638087000120,0,0
76825140000160,0,0
88982814000110,0,0
29877065000100,0,0
30646731000170,0,0
90071549000160,0,0
68387802000130,0,0
61496154000100,0,0
09585148000100,1,0
07987231000180,0,0
08396394000150,0,0
07208250000160,1,0
00646104000330,0,0
02928778000190,0,0
14649357000100,1,1
05505737000180,1,0
09208183000100,1,0
02115997000150,1,0
13470715000150,1,0
55524342000100,1,0
13587405000110,1,1
11122252000100,1,0
12456914000140,1,0
13822831000190,0,0
13030297000180,0,0
84542810000160,0,0
14888948000130,0,0
10316007000170,0,0
14959998000160,0,0
15224725000130,1,1
15698317000110,1,0
15697020000130,1,1
15731774000160,0,0
15732933000140,0,0
10309339000390,0,0
15739240000180,1,1
08213199000490,0,0
09210918000210,0,0
08351844000270,0,0
08396358000600,0,0
66970229009890,0,0
06177717000190,0,0
15246442000190,1,0
01694944000250,1,0
15596451000100,1,0
05559270000150,1,0
87715678000210,0,0
12806973000100,1,1
03236501000160,0,0
08839837000130,0,0
15756843000190,1,1
93521391000170,1,0
12425173000130,0,0
49930514101080,0,0
22439343000190,1,0
10803793000130,1,0
07962644000100,0,0
14544047000120,1,1
15283306000170,1,0
13425825000280,0,0
06347693000250,1,0
87139234000100,0,0
64323777000170,0,0
51519197000100,0,0
13224623000190,1,1
60048188000170,0,0
03112335000190,1,0
04309903000100,0,0
27634716000520,1,0
93341733000170,0,0
52557469000120,0,0
15291858000120,1,1
07953678005520,0,0
15305553000120,0,0
15777000000170,0,0
60746948599200,0,0
02799419000180,0,0
83559534000180,0,0
55764401000100,0,0
56972706000170,0,0
29742020000110,0,0
64704836000150,0,0
01737537000100,0,0
29901709000140,0,0
40332074000140,0,0
09559360000100,0,0
01413676000170,0,0
05575718000120,0,0
00193994000100,0,0
49611130000150,0,0
04332958000130,0,0
23826423000160,0,0
03119545000100,0,0
13996499000180,0,0
02914017000180,0,0
17007426000170,0,0
07220777000100,0,0
14430652000170,1,1
15941863000130,0,0
15957703000180,0,0
16001880000150,0,0
64027717000100,0,0
06260687000180,0,0
95803722000190,0,0
10918259000170,0,0
15375019000190,1,0
11527962000110,1,1
08854824000130,0,0
91073049000200,0,0
14022275000130,1,1
12333162000120,1,1
08335843000150,0,0
11912514000130,1,1
07260145000170,0,0
14008541000170,0,0
08180407000150,0,0
08540722000140,1,0
08340243000180,0,0
08529545000100,1,0
08550919000160,0,0
15863416000100,1,1
13903072000190,1,1
03729650000160,0,0
02492747000130,0,0
02034424000100,0,0
03328210000100,1,0
04949122000180,1,0
03879274000190,0,0
03422314000170,0,0
66105677000100,0,0
02537916000100,0,0
02148636000100,0,0
00375078000190,1,0
03407714000530,0,0
01405368000100,1,0
01641924000130,0,0
03206250000170,0,0
00722307000520,1,0
15124815000150,1,1
04615658000240,0,0
04417841000150,1,0
07301449000210,1,0
80998909000110,1,0
33718578000480,0,0
04302656000110,0,0
16956088000150,0,0
16368855000100,1,1
31946999000270,1,0
14447062000150,0,0
04854239000180,0,0
13834417000100,1,1
03660058000150,0,0
15188021000150,1,1
16457685000130,0,0
14538547000150,1,0
13642150000140,1,1
14521493000110,1,1
14496093000100,1,1
03854218000100,0,0
03910768000190,0,0
13319993000100,1,1
16492735000110,1,0
03534353000160,1,0
05472851000150,0,0
13753339000100,1,1
16482961000110,1,0
24609745000110,0,0
16512951000180,1,1
13917804000100,1,1
34354837000150,0,0
11806364000180,1,0
50822683000130,1,0
16534791000170,1,1
60173663000130,0,0
15212508000120,0,0
20798757000180,0,0
07027742000150,0,0
04488718000120,0,0
08192337000150,0,0
55475255000100,0,0
00281428000150,0,0
14094449000170,1,0
33138801001300,0,0
12632431000150,1,1
12029291000120,0,0
09210079000150,1,0
07717713000110,1,0
04415749000150,0,0
08239673000100,0,0
10202007000140,1,0
06035464000110,0,0
15693149000170,1,1
16572036000180,1,0
13385051000120,1,0
06999111000130,0,0
14172966000110,1,1
00727665000100,0,0
00280894000110,1,1
00506472000110,0,0
10902364000110,0,0
06210852000190,1,0
45231057000210,1,0
00405931000170,0,0
00072932000140,0,0
03732177000170,0,0
03430410000160,0,0
02816064000190,0,0
05250348000150,0,0
03270502000120,0,0
00243613000150,0,0
01841027000170,0,0
16227373000130,0,0
18973933000120,0,0
88777420000120,0,0
30211064000100,0,0
00415381000170,0,0
20866273000120,0,0
62570742000100,0,0
53635959000160,0,0
42343368000100,0,0
30457972000170,0,0
07630383000120,0,0
15309733000180,1,0
15311824000150,0,0
01842692000340,0,0
08011204000300,0,0
02492300000160,0,0
06017879000160,0,0
11764591000190,0,0
15317299000180,1,1
12315664000200,0,0
93592053000120,0,0
11757919000140,1,1
01522225000170,0,0
12907373000120,0,0
15816837000180,0,0
05288223000110,0,0
07780388000130,1,1
07523260000190,1,0
89058275000190,0,0
72381064000190,0,0
03560867000190,0,0
11659525000150,0,0
70185327000160,0,0
10628512000150,0,0
08003788000100,1,0
04618594000150,1,0
15096400000110,0,0
11397865000150,0,0
15818745000130,0,0
06189067000100,1,0
08315510000160,1,0
12413804000100,0,0
04680675000180,0,0
13050369000150,0,0
74875964000110,0,0
08462628000110,1,0
09329935000190,0,0
02696256000100,0,0
37262524000160,0,0
07186715000120,0,0
07041956000180,0,0
65212607000180,0,0
11259266000170,0,0
11665114000410,0,0
01796716000100,0,0
19682483000180,0,0
04923959000230,0,0
04940379000170,1,0
12823688000270,0,0
05796510000130,1,0
49448483000180,0,0
13174191000150,0,0
13179646000120,0,0
13213015000180,1,1
12101220000190,1,1
82647884005870,0,0
05137092000170,1,0
13101855000150,1,1
03770003000100,1,0
11735882000150,1,1
13486606000120,0,0
72945413000150,1,0
12988250000160,1,1
11980550000130,0,0
07648079000100,1,0
10927970000190,0,0
10933277000120,1,0
11826355000150,1,1
08679048000180,0,0
10444442000180,1,1
12500695000150,1,1
13647526000100,1,0
12077064000170,1,1
52776234000200,0,0
10051464000180,0,0
04331488000190,0,0
05048207000150,1,0
11012062000130,0,0
01079001000640,1,0
15822291000170,1,1
12500478000160,1,1
15568292000130,0,0
09479947000100,0,0
11810090000100,0,0
01660890000120,0,0
87641932000100,0,0
05498746000190,0,0
04888469000160,0,0
07581449000130,0,0
17447244000110,0,0
10242971000100,0,0
02379358000100,0,0
01752901000100,0,0
01418691000100,0,0
04159101000160,0,0
07062845000150,0,0
80572845000190,0,0
83195677000150,0,0
12974469000100,0,0
11421804000180,0,0
28425874000100,0,0
68834506000130,0,0
32748675000100,0,0
10300581000130,0,0
76614296000100,0,0
02633372000180,0,0
71526255000130,0,0
48994487000100,0,0
17899816000100,0,0
76776822000120,0,0
40867533000190,0,0
97264469000170,0,0
58099193000160,0,0
55522668000190,0,0
08758334000130,1,0
12541029000160,0,0
10455730000130,1,0
08455772000120,0,0
12722935000160,1,1
14640723000160,1,1
14638610000120,1,1
51145886000100,0,0
13395228000170,0,0
12839860000100,0,0
16182834026080,0,0
08968942000170,0,0
80175995000160,0,0
03431146000180,0,0
09178916000100,0,0
09653273000100,1,0
14944784000110,1,1
14108214000190,0,0
15222304000170,1,0
15219234000100,1,0
09523962000280,0,0
16626274000120,1,1
15733735000100,1,1
14130537000180,0,0
07983062000290,0,0
08085260000380,0,0
08268228000330,0,0
10585102000170,0,0
16917193000180,0,0
13218806000100,0,0
03608600002250,0,0
08092566000100,0,0
05650285000120,0,0
14138244000140,1,1
11269005000130,0,0
14286913000120,1,1
14269941000130,0,0
14545414000100,1,1
15760737000180,0,0
15279682000190,1,1
14934760000180,1,0
01603568000160,0,0
65638363000100,0,0
09166949000130,0,0
16665857000160,0,0
58424672001690,0,0
14604617000120,1,1
14364591000190,0,0
15773263000100,0,0
14366282000150,1,1
15787927000190,0,0
15786744000150,0,0
56382062000160,0,0
31979248000170,0,0
19556414000120,0,0
69203545000100,0,0
37268562000120,0,0
12189136000170,1,1
75826792000580,0,0
03020355000130,0,0
09254173000100,0,0
00284458000110,0,0
15906554000120,0,0
07006739000150,0,0
09665192000120,0,0
02008488000200,0,0
15951330000130,0,0
00935399000100,0,0
21919055000170,1,0
07644337000180,1,0
10768206000110,1,0
10888166000140,0,0
13928533000180,1,0
07283192000130,0,0
15369798000110,0,0
07180877000150,0,0
13791912000170,0,0
09508642000170,0,0
07426161000190,0,0
08788384000160,0,0
08427416000100,0,0
08627126000100,0,0
07387547000130,0,0
07542462000180,0,0
08771958000350,0,0
13735068000160,0,0
04988419000740,0,0
05527275000100,0,0
06228206000150,0,0
03793637000170,0,0
14718516000180,1,0
15957859000160,0,0
15831802000110,0,0
10448944000180,1,0
01491514000150,1,0
15125707000100,0,0
15123518000190,1,1
10478694000120,0,0
05248101000280,1,0
11888490000120,0,0
13950394000190,0,0
16084082000130,0,0
16005085000130,0,0
07874664000200,0,0
13974155000170,1,1
02452360000230,0,0
10821560000160,1,0
15168390000180,0,0
14844999000160,1,0
03670553000140,0,0
97526042000100,1,1
14856234000140,1,1
06052607000100,0,0
07395553000130,0,0
13079344000180,1,1
14462474000160,1,1
14494684000130,1,1
08096535000110,0,0
53651667000110,0,0
33337403000180,0,0
12191777000160,1,1
16483353000120,1,0
46217279000160,0,0
04550571000150,0,0
15674124000120,0,0
78879517000190,0,0
15206163000100,1,1
82496787000270,1,0
12665147000180,0,0
10724439000110,1,0
70957998000100,0,0
14345266000180,0,0
15210072000130,1,0
26834366000150,0,0
37656683000140,0,0
36405728000140,0,0
10706137000110,1,0
12745099000210,1,0
09190312000180,1,0
04101901000120,1,0
51152544000100,0,0
07097789000190,0,0
34610915000130,0,0
12539131000120,1,1
71692875000140,0,0
13130678000130,0,0
11789730000130,0,0
09070650000340,0,0
09579276000140,0,0
07386353000110,0,0
15500768000100,1,1
15691212000130,0,0
00779375000100,0,0
00793045000160,0,0
04166998000150,0,0
01069116000140,0,0
01625969000110,0,0
01468521000130,0,0
00407414000130,0,0
81445678000180,0,0
05409214000130,0,0
00281255000170,0,0
00729952000140,0,0
00211088000190,0,0
00872193000170,0,0
00587191000130,0,0
58492323000120,0,0
25146168000130,0,0
53462123000100,0,0
12512513000160,0,0
08749517000190,0,0
04105934000220,0,0
12227730000290,0,0
76385178000160,1,0
78167046006470,0,0
02589926000190,0,0
15301774000120,1,1
11778440000190,1,1
15808020000160,1,0
15803702000180,0,0
00580853000140,0,0
07014548000210,1,0
92683002000140,0,0
09051148000120,1,0
05196451000160,0,0
04623754000230,0,0
00359256000190,0,0
14227486000100,1,0
27231588000140,0,0
04073175000180,0,0
17496860000160,0,0
08022422000170,0,0
62427042000160,0,0
02791510000400,0,0
07211309000170,1,0
08664106000100,1,0
05301411014000,0,0
15815016000120,0,0
13952583000100,0,0
09430001000140,1,0
14166241000110,1,1
04229325000100,1,0
06262301000170,0,0
44419448000110,0,0
08287354000170,0,0
34028316776330,0,0
57950099000100,1,0
26144899000100,0,0
11346065000100,0,0
73808768000160,0,0
51718716000160,0,0
70230784000120,0,0
05650147000140,0,0
13045903000130,1,1
09615057000170,1,0
26102814000120,0,0
07204953000110,0,0
04114269000150,0,0
04415928017910,0,0
08935238000110,0,0
08576479000110,0,0
12621428000130,1,1
34028316733100,0,0
04650625000150,1,0
12694636000160,0,0
05914949000110,0,0
07701842000110,0,0
34028316196920,0,0
10906064000100,1,0
16955054000140,1,1
71466288000990,0,0
23881006000200,0,0
05809206000180,1,0
66746819000100,0,0
42151563000120,1,0
02856760000120,0,0
08075120000160,0,0
07892657000150,0,0
04635270000120,0,0
02758285000150,0,0
05532555000360,0,0
11933561000240,0,0
12295457000150,0,0
13104534000100,0,0
12955615000150,0,0
12760658000180,0,0
12840658000190,0,0
17617739000140,0,0
10097218000160,0,0
26069302000100,0,0
10182727000190,0,0
33659483000190,0,0
01832938000130,0,0
10115526000170,0,0
11776499000140,1,0
08753523000110,0,0
93193183000190,0,0
89867998000130,0,0
50024710000120,0,0
61546768000150,0,0
58100751000160,0,0
66903824000180,0,0
63727564000140,0,0
63547814000160,0,0
84307461000100,0,0
10150905000100,0,0
29201068000110,0,0
27328574000140,0,0
89718076000160,0,0
91638643000110,0,0
87022695000190,0,0
10191504000190,0,0
89442917000150,0,0
90749458000130,0,0
82849365000150,0,0
93894269000140,0,0
97059513000100,0,0
45305976000100,0,0
03228059000120,0,0
09088671000120,1,0
09191837000130,1,0
14639022000100,0,0
01821021000300,0,0
14619204000110,1,1
11654313000180,0,0
04933516000140,0,0
61064838013030,0,0
12467591000190,1,0
05581713000100,0,0
05558159000140,0,0
11991483000150,1,0
08703467000100,0,0
14107673000150,1,0
15223007000140,0,0
08844366000400,0,0
15264869000110,1,0
16627220000180,0,0
14263746000100,1,1
08023991000300,0,0
14114665000130,1,1
93950392000130,0,0
03605716000100,0,0
04768220000110,0,0
21545371006160,0,0
01969082000140,0,0
23781859000180,0,0
65511230000160,0,0
11045455000140,1,0
46174884003540,0,0
60518669000100,1,0
12550606000180,0,0
73452617000200,0,0
04782416000160,0,0
04567176000180,0,0
12137564000150,1,0
13021077000190,0,0
58553165000170,1,0
10443721000120,0,0
15428453000190,1,1
07880716000170,0,0
12011610000170,0,0
27480615000380,0,0
05396242000160,0,0
12424485000120,1,0
07227018000170,0,0
10381232000190,1,0
14304526000170,1,1
00990551000140,0,0
02808965000130,0,0
83261420001120,0,0
11622936000170,1,0
09568621000140,1,0
01520755000180,0,0
11716134000120,0,0
49871213001400,0,0
09565830000130,0,0
15294213000140,0,0
14577819000120,0,0
11736583000130,0,0
15441648000170,1,0
13376456000100,1,1
11034154000110,0,0
10557664000100,0,0
90400888172270,0,0
12098663000170,1,0
12472740000100,0,0
13657539000160,1,1
11792853000120,0,0
11738375000170,1,0
10791467000150,0,0
13613421000130,0,0
12246639000130,1,1
10345117000160,1,1
10227841000190,0,0
12594744000160,1,1
12983505000100,1,0
13536050000130,0,0
13692644000130,1,0
15309067000180,0,0
09462147000410,0,0
27045012000350,0,0
29324548000330,0,0
18807578000110,0,0
51145787000110,0,0
62153614000160,0,0
53015368000190,0,0
77624005000110,0,0
43523075000160,0,0
48916944000130,0,0
48647168000110,0,0
20614855000110,0,0
71853287000140,0,0
49527039000150,0,0
40576969000120,0,0
75070391000110,0,0
06700228000170,0,0
03992164000130,0,0
12589721000320,1,0
13732669000110,1,1
05984689000230,0,0
13703879000180,1,1
03811292000130,0,0
23762008000190,0,0
15928784000190,0,0
59270488000110,0,0
16979484000100,1,1
16992683000140,1,1
17027358000100,1,0
17030244000110,1,1
33711805000100,0,0
10745523000110,0,0
14432639000150,0,0
07499735000150,0,0
01000749000100,0,0
41007436000190,0,0
05099762000100,0,0
02777945000140,0,0
86769742000100,1,0
04412044000180,0,0
07242082000120,1,0
65989964000150,0,0
07148519000160,1,0
08173889000110,0,0
14403838000130,1,1
10911724000140,1,0
15389449000160,1,1
01715342000150,0,0
13990901000110,0,0
09581996000140,1,0
15868499000120,0,0
06695191000210,0,0
15868560000130,1,0
05680784000160,0,0
08037483000100,0,0
13713068000160,1,1
05361848000160,0,0
08717669000100,1,0
13720406000190,1,0
07987665000180,0,0
07960510000150,0,0
07195556000120,1,0
09284293000150,0,0
05231711000190,0,0
06064870000100,0,0
02296779000160,0,0
14623495000110,1,1
03867583000140,0,0
04405743000100,0,0
02208860000140,0,0
06352481000180,0,0
02013642000150,0,0
07200052000150,1,0
00308865000110,0,0
13952074000170,1,0
09521651000100,0,0
07262719000220,1,0
62955505287350,0,0
14034632000180,1,1
02970811000140,1,1
33729518000110,0,0
10888111000130,1,0
14745168000130,1,0
01236599000120,1,0
14445557000140,1,1
16383669000140,0,0
14443504000190,1,1
13768202000120,1,1
15180316000180,1,1
96852603000190,0,0
01262418000130,0,0
04171593000100,0,0
15194069000170,0,0
14515822000110,1,0
12940526000130,0,0
16480880000180,1,0
00728473000100,0,0
10632404002790,0,0
64272602000180,0,0
11203847000270,0,0
16506897000160,1,1
46638896000130,0,0
14750083000140,1,1
12362868000110,0,0
39315437000400,0,0
33974015000100,0,0
51285724000160,1,0
01718063000140,0,0
67755256000180,0,0
03093243000100,0,0
08903175000110,0,0
05670850000110,0,0
00870587000190,0,0
83831149000140,0,0
96477286000170,1,0
15118472000110,0,0
08004861000150,1,0
12364064000150,0,0
78891058000160,0,0
51476935000180,0,0
06218178000190,0,0
15057001000140,1,0
06780895000100,0,0
06834532000100,0,0
06076313000100,0,0
02454781000110,0,0
06068259000150,0,0
11219896000110,0,0
97529190000170,1,0
08820760001390,1,0
07806933000110,0,0
09817883000100,0,0
15286601000180,0,0
11697086000170,0,0
15324876000160,0,0
09602150000220,1,0
15338258000170,1,0
15478062000180,0,0
10423450000140,0,0
08068293000150,0,0
08850909000140,0,0
05202680000140,0,0
12352877000120,0,0
07210925009910,0,0
04804102000110,0,0
06072339000180,0,0
07886710000100,1,1
04642867000100,1,0
73622367000110,0,0
15335971000160,0,0
49991599049500,0,0
14157422000180,1,0
11796209000120,1,1
02043350000160,0,0
43749241000140,0,0
11535221000180,1,0
07792684000150,0,0
13281625000110,1,1
01783472000120,0,0
81877698000120,0,0
05271178000190,0,0
59286716000140,0,0
02380752000150,1,0
08638030000130,0,0
63996854000190,0,0
07163013000120,0,0
46071510000150,0,0
12035343000170,0,0
08805011000150,0,0
12073712000110,1,1
05388578000180,0,0
08101143000100,0,0
51549301002900,0,0
67122457000140,0,0
04306674000170,1,0
08089346000110,1,0
15103258000190,0,0
14244210000130,0,0
01246967000110,0,0
06092516000190,1,0
15330851000170,1,1
13017518000260,0,0
11096453000180,0,0
07509274000150,1,0
28906105001790,0,0
56309339000390,0,0
00794504000120,0,0
12180638000130,0,0
13189394000110,0,0
11565025000230,0,0
12116000000130,0,0
12172062000160,0,0
10365682000270,0,0
04064529000120,0,0
07274235000110,0,0
15173537000120,0,0
17424631000130,0,0
14798201000190,0,0
10009994000160,0,0
13973114000160,0,0
56632474000100,0,0
02562548000150,0,0
10767181000130,0,0
12806611000100,0,0
10191627000120,0,0
30761159000190,0,0
79861746000140,0,0
58247743000140,0,0
40830028000170,0,0
31129406000100,0,0
93070134000160,0,0
25465295000100,0,0
55942510000170,0,0
07403907000140,1,0
76169390000190,0,0
27214261000160,0,0
16171258000190,0,0
66583261000190,0,0
77460947000100,0,0
21377593000180,0,0
27116441000100,0,0
76969849000130,0,0
58922741000100,0,0
24753147000110,0,0
52567872000130,0,0
89445969000180,0,0
31521123000100,0,0
39638036000130,0,0
82322793000120,0,0
06942884000180,1,0
14650563000130,1,1
07861168000130,0,0
14651549000150,0,0
04452902000110,1,0
16605251000130,1,1
69903110000160,1,0
16603231000120,1,1
62955505421260,0,0
05014824001610,0,0
08204926000100,0,0
59612374000100,0,0
15713137000160,1,0
01896483001270,0,0
09321163000140,0,0
12448939000100,0,0
15571051000140,1,1
15258587000100,0,0
08860372000280,0,0
08820684000260,0,0
16627790000170,0,0
16620751000140,1,1
14252716000190,1,1
11543247000170,0,0
08393177000530,0,0
13554547000180,0,0
07944467000210,0,0
15600651000190,0,0
13034661000180,1,0
06089356000120,0,0
04574442000100,1,0
04122904000140,0,0
08352469000100,0,0
07459999000180,1,0
05844160000130,0,0
08265181000190,0,0
13058317000120,0,0
16919283000100,1,0
16918271000160,1,0
49967961000240,0,0
12039878000110,0,0
04071085000150,0,0
11211985000110,0,0
75264770000140,0,0
15751425000100,1,0
10175860000110,1,0
10504326000100,0,0
10521765000120,1,0
12618796000120,1,0
82854670000130,0,0
12005944000130,1,1
09637561000170,1,0
04138453000130,0,0
14781125000100,0,0
21783683000170,0,0
24812190000100,0,0
10409898000100,1,0
15762177000100,1,1
14559914000100,0,0
14562605000180,1,1
01798688000160,0,0
00335418000150,0,0
